"PASSENGERS","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
1050.00,"UA",15237,"TKK",12016,"GUM",
1051.00,"UA",11868,"GCM",12266,"IAH",
1051.00,"F9",14312,"PVR",13930,"ORD",
1051.00,"NK",13204,"MCO",11164,"CTG",
1052.00,"UA",11868,"GCM",12264,"IAD",
1054.00,"DL",16782,"DSS",12478,"JFK",
1054.00,"5D",13252,"MEX",10423,"AUS",
1054.00,"WS",14107,"PHX",16115,"YLW",
1055.00,"TS",11697,"FLL",16085,"YHZ",
1055.00,"NK",11697,"FLL",10878,"CAP",
1055.00,"WN",14312,"PVR",14679,"SAN",
1056.00,"QK",16149,"YOW",10721,"BOS",
1057.00,"AC",14843,"SJU",16271,"YYZ",
1057.00,"AA",11298,"DFW",14293,"PUJ",
1057.00,"DL",13744,"NRT",12889,"LAS",
1058.00,"PY",13303,"MIA",11888,"GEO",
1058.00,"NK",12266,"IAH",11032,"CUN",
1059.00,"Y4",11301,"DGO",13232,"MDW",
1059.00,"Y4",12478,"JFK",11874,"GDL",
1059.00,"EI",11435,"DUB",10529,"BDL",
1061.00,"OO",16149,"YOW",11433,"DTW",
1061.00,"LO",13930,"ORD",12789,"KRK",
1062.00,"WS",14843,"SJU",16271,"YYZ",
1064.00,"WS",16242,"YXE",12889,"LAS",
1064.00,"Y4",13796,"OAK",10638,"BJX",
1064.00,"Y4",12892,"LAX",13799,"OAX",
1064.00,"AC",15304,"TPA",16149,"YOW",
1065.00,"YV",12266,"IAH",10148,"ACA",
1065.00,"Y4",14831,"SJC",10638,"BJX",
1065.00,"EV",11618,"EWR",16217,"YUL",
1065.00,"Y4",11874,"GDL",13204,"MCO",
1066.00,"MT",13204,"MCO",12966,"LGW",
1066.00,"EV",15125,"TAM",12266,"IAH",
1066.00,"B6",13180,"MBJ",10721,"BOS",
1067.00,"TA",12478,"JFK",14681,"SAP",
1069.00,"OR",14761,"SFB",10292,"AMS",
1069.00,"SQ",12266,"IAH",14824,"SIN",
1070.00,"D8",11435,"DUB",14307,"PVD",
1070.00,"NK",13204,"MCO",12693,"KIN",
1071.00,"TS",16163,"YQB",13204,"MCO",
1072.00,"Q6",12478,"JFK",14677,"SAL",
1073.00,"BF",14228,"PPT",14771,"SFO",
1073.00,"AA",14293,"PUJ",13930,"ORD",
1073.00,"NK",11697,"FLL",15013,"STI",
1073.00,"WS",16173,"YQR",12889,"LAS",
1073.00,"1BQ",13169,"MAR",13303,"MIA",
1073.00,"SY",12339,"IND",13180,"MBJ",
1074.00,"Y4",13204,"MCO",11874,"GDL",
1074.00,"NK",11697,"FLL",10878,"CAP",
1075.00,"AI",13930,"ORD",16476,"HYD",
1076.00,"Y4",11874,"GDL",14683,"SAT",
1076.00,"AA",14293,"PUJ",11298,"DFW",
1077.00,"YV",12266,"IAH",10148,"ACA",
1077.00,"DL",10411,"AUA",13487,"MSP",
1077.00,"AC",16149,"YOW",15304,"TPA",
1079.00,"5D",10638,"BJX",11433,"DTW",
1079.00,"EV",12266,"IAH",11187,"CUU",
1079.00,"Y4",13796,"OAK",10638,"BJX",
1079.00,"KV",16271,"YYZ",14683,"SAT",
1081.00,"BF",14228,"PPT",14771,"SFO",
1081.00,"Y4",14893,"SMF",10638,"BJX",
1081.00,"Y4",11874,"GDL",11057,"CLT",
1081.00,"3M",10621,"BIM",11697,"FLL",
1081.00,"OO",13930,"ORD",10638,"BJX",
1081.00,"9E",11433,"DTW",16149,"YOW",
1082.00,"UA",13605,"NAS",13930,"ORD",
1082.00,"G7",16271,"YYZ",13487,"MSP",
1083.00,"1BQ",13303,"MIA",10911,"CCS",
1083.00,"F9",13930,"ORD",14312,"PVR",
1084.00,"DE",11760,"FRA",14843,"SJU",
1084.00,"WS",12889,"LAS",16173,"YQR",
1085.00,"AC",15304,"TPA",16149,"YOW",
1086.00,"DL",16782,"DSS",12478,"JFK",
1086.00,"3U",12115,"HGH",12892,"LAX",
1086.00,"B6",14153,"PLS",10721,"BOS",
1088.00,"BW",14210,"POS",13204,"MCO",
1088.00,"DY",13204,"MCO",10920,"CDG",
1089.00,"NK",14677,"SAL",13204,"MCO",
1089.00,"SK",13303,"MIA",10357,"ARN",
1090.00,"Y4",11874,"GDL",11057,"CLT",
1090.00,"Q6",12892,"LAX",12010,"GUA",
1090.00,"Y4",16477,"QRO",13232,"MDW",
1092.00,"3U",12892,"LAX",15277,"TNA",
1092.00,"DL",12478,"JFK",16782,"DSS",
1092.00,"WN",14832,"SJD",13232,"MDW",
1092.00,"NK",14681,"SAP",13204,"MCO",
1094.00,"YX",14100,"PHL",13605,"NAS",
1094.00,"3M",11697,"FLL",10621,"BIM",
1095.00,"G7",16271,"YYZ",13487,"MSP",
1095.00,"5D",10638,"BJX",12892,"LAX",
1095.00,"ZX",16271,"YYZ",13342,"MKE",
1096.00,"WS",13204,"MCO",16042,"YEG",
1097.00,"AA",10920,"CDG",13930,"ORD",
1097.00,"IB",12892,"LAX",13156,"MAD",
1099.00,"NK",13218,"MDE",13204,"MCO",
1101.00,"LA",11625,"EZE",12478,"JFK",
1101.00,"KV",16271,"YYZ",14683,"SAT",
1101.00,"DL",12889,"LAS",10920,"CDG",
1101.00,"WS",16257,"YYC",11292,"DEN",
1101.00,"YV",10148,"ACA",12266,"IAH",
1101.00,"AA",13303,"MIA",14065,"PEI",
1102.00,"EV",13930,"ORD",16271,"YYZ",
1103.00,"Y4",12478,"JFK",13252,"MEX",
1104.00,"F9",12889,"LAS",11032,"CUN",
1104.00,"DL",10920,"CDG",12889,"LAS",
1104.00,"YV",12266,"IAH",10148,"ACA",
1105.00,"Y4",11874,"GDL",13930,"ORD",
1105.00,"Y4",11301,"DGO",13232,"MDW",
1106.00,"Y4",10638,"BJX",13796,"OAK",
1107.00,"UA",12266,"IAH",13605,"NAS",
1109.00,"WS",12889,"LAS",16232,"YWG",
1109.00,"UA",13162,"MAJ",12173,"HNL",
1109.00,"NK",11164,"CTG",13204,"MCO",
1109.00,"QK",16149,"YOW",10721,"BOS",
1110.00,"SY",11244,"CZM",13487,"MSP",
1111.00,"WS",14843,"SJU",16271,"YYZ",
1111.00,"1BQ",13303,"MIA",10911,"CCS",
1111.00,"9E",11433,"DTW",16149,"YOW",
1111.00,"BW",13303,"MIA",11888,"GEO",
1112.00,"NK",13180,"MBJ",11433,"DTW",
1112.00,"WS",16042,"YEG",13204,"MCO",
1114.00,"1BQ",10911,"CCS",13303,"MIA",
1114.00,"F9",11032,"CUN",12889,"LAS",
1116.00,"SV",12892,"LAX",12472,"JED",
1116.00,"KV",14683,"SAT",16271,"YYZ",
1116.00,"D8",15070,"SWF",11488,"EDI",
1117.00,"EV",12266,"IAH",15125,"TAM",
1117.00,"G3",10758,"BSB",13303,"MIA",
1117.00,"NK",10878,"CAP",11697,"FLL",
1118.00,"Y4",11298,"DFW",11874,"GDL",
1120.00,"AC",14843,"SJU",16271,"YYZ",
1121.00,"5D",10423,"AUS",13252,"MEX",
1121.00,"UA",11618,"EWR",14312,"PVR",
1122.00,"DY",11651,"FCO",12892,"LAX",
1122.00,"DL",11433,"DTW",14293,"PUJ",
1123.00,"Y4",13930,"ORD",11874,"GDL",
1123.00,"Y4",13303,"MIA",11874,"GDL",
1123.00,"ZX",16271,"YYZ",13244,"MEM",
1124.00,"UA",12266,"IAH",14293,"PUJ",
1125.00,"B6",10575,"BGI",10721,"BOS",
1125.00,"EV",12266,"IAH",13370,"MLM",
1125.00,"EV",12266,"IAH",11187,"CUU",
1126.00,"Y4",13232,"MDW",11301,"DGO",
1127.00,"UA",12266,"IAH",11244,"CZM",
1127.00,"DL",14747,"SEA",14832,"SJD",
1127.00,"Q6",12478,"JFK",14677,"SAL",
1127.00,"UA",12266,"IAH",13180,"MBJ",
1128.00,"F9",14312,"PVR",11292,"DEN",
1128.00,"D8",15070,"SWF",14918,"SNN",
1128.00,"Y4",14893,"SMF",10638,"BJX",
1129.00,"UP",13289,"MHH",14027,"PBI",
1129.00,"AA",15513,"UVF",11057,"CLT",
1130.00,"C5",16217,"YUL",11618,"EWR",
1130.00,"UA",12266,"IAH",13605,"NAS",
1130.00,"Y4",11874,"GDL",14683,"SAT",
1130.00,"F9",11032,"CUN",14492,"RDU",
1131.00,"AA",14293,"PUJ",11298,"DFW",
1132.00,"5D",12892,"LAX",10638,"BJX",
1132.00,"NK",12693,"KIN",13204,"MCO",
1132.00,"04Q",14843,"SJU",14692,"SBH",
1134.00,"EV",12266,"IAH",13370,"MLM",
1134.00,"B6",10721,"BOS",10575,"BGI",
1135.00,"AS",14312,"PVR",14908,"SNA",
1135.00,"WS",16257,"YYC",10466,"AZA",
1136.00,"EV",12266,"IAH",11187,"CUU",
1136.00,"5D",16477,"QRO",11433,"DTW",
1137.00,"RJ",11433,"DTW",16217,"YUL",
1137.00,"EW",14635,"RSW",11444,"DUS",
1139.00,"LA",13303,"MIA",14293,"PUJ",
1139.00,"Y4",12892,"LAX",10210,"AGU",
1139.00,"VH",14900,"SMR",13303,"MIA",
1141.00,"AI",11618,"EWR",11290,"DEL",
1142.00,"EV",15125,"TAM",12266,"IAH",
1142.00,"AI",16476,"HYD",13930,"ORD",
1143.00,"HU",12892,"LAX",11172,"CTU",
1144.00,"WS",12889,"LAS",16242,"YXE",
1144.00,"MQ",11298,"DFW",13799,"OAX",
1145.00,"2OQ",11671,"FGI",14222,"PPG",
1146.00,"BW",11888,"GEO",13303,"MIA",
1147.00,"JJ",13303,"MIA",10545,"BEL",
1148.00,"5D",16477,"QRO",11433,"DTW",
1149.00,"HU",11030,"CKG",12892,"LAX",
1149.00,"DL",15013,"STI",10397,"ATL",
1150.00,"5D",10638,"BJX",11433,"DTW",
1150.00,"Q6",14677,"SAL",12478,"JFK",
1151.00,"DL",16782,"DSS",12478,"JFK",
1152.00,"Q6",12892,"LAX",14677,"SAL",
1152.00,"NK",12010,"GUA",13204,"MCO",
1154.00,"EV",12266,"IAH",15584,"VER",
1154.00,"WS",11292,"DEN",16257,"YYC",
1155.00,"QK",11278,"DCA",16149,"YOW",
1156.00,"AA",11057,"CLT",11244,"CZM",
1158.00,"B6",10721,"BOS",13180,"MBJ",
1159.00,"AA",11057,"CLT",14207,"POP",
1159.00,"AI",11290,"DEL",11618,"EWR",
1159.00,"DL",14832,"SJD",14747,"SEA",
1159.00,"SY",13487,"MSP",10411,"AUA",
1160.00,"OO",16232,"YWG",13930,"ORD",
1164.00,"WS",16271,"YYZ",14843,"SJU",
1165.00,"UA",14312,"PVR",12892,"LAX",
1166.00,"1BQ",13303,"MIA",13169,"MAR",
1169.00,"9E",13487,"MSP",16217,"YUL",
1171.00,"LR",13204,"MCO",12010,"GUA",
1173.00,"TA",13930,"ORD",12010,"GUA",
1174.00,"BW",13303,"MIA",11888,"GEO",
1175.00,"TS",15304,"TPA",16271,"YYZ",
1177.00,"EV",13930,"ORD",16149,"YOW",
1179.00,"WS",16271,"YYZ",14843,"SJU",
1179.00,"LA",11625,"EZE",12478,"JFK",
1179.00,"4O",14832,"SJD",12892,"LAX",
1179.00,"UA",14838,"SJO",12264,"IAD",
1180.00,"NK",12010,"GUA",12266,"IAH",
1180.00,"TA",12010,"GUA",13303,"MIA",
1181.00,"QK",16217,"YUL",12264,"IAD",
1181.00,"WN",11032,"CUN",12892,"LAX",
1181.00,"AA",13594,"MZT",14107,"PHX",
1182.00,"SY",13594,"MZT",13487,"MSP",
1183.00,"F9",14312,"PVR",13930,"ORD",
1184.00,"EV",12266,"IAH",14022,"PBC",
1184.00,"Y4",10638,"BJX",14831,"SJC",
1184.00,"WS",16232,"YWG",12889,"LAS",
1187.00,"AA",11057,"CLT",10846,"BZE",
1187.00,"YV",13605,"NAS",12266,"IAH",
1187.00,"YX",13306,"MID",13303,"MIA",
1188.00,"WN",14312,"PVR",14679,"SAN",
1188.00,"EV",13930,"ORD",16217,"YUL",
1189.00,"9E",10397,"ATL",11907,"GGT",
1190.00,"DL",12990,"LIR",12892,"LAX",
1190.00,"AA",14065,"PEI",13303,"MIA",
1192.00,"DL",13487,"MSP",10411,"AUA",
1194.00,"DE",14843,"SJU",11760,"FRA",
1194.00,"Y4",13799,"OAX",12892,"LAX",
1195.00,"UA",12264,"IAD",14838,"SJO",
1196.00,"QK",11278,"DCA",16149,"YOW",
1197.00,"EV",12266,"IAH",13799,"OAX",
1197.00,"YX",13930,"ORD",16217,"YUL",
1198.00,"F9",14492,"RDU",11032,"CUN",
1199.00,"VH",13303,"MIA",13218,"MDE",
1200.00,"KX",15304,"TPA",11868,"GCM",
1200.00,"04Q",14692,"SBH",14843,"SJU",
1200.00,"QK",12264,"IAD",16217,"YUL",
1201.00,"WN",12892,"LAX",11032,"CUN",
1202.00,"UA",14312,"PVR",11618,"EWR",
1202.00,"Y4",13303,"MIA",11874,"GDL",
1202.00,"CA",15113,"SZX",12892,"LAX",
1204.00,"AC",16217,"YUL",14843,"SJU",
1205.00,"AD",14496,"REC",11697,"FLL",
1205.00,"NK",12266,"IAH",12010,"GUA",
1205.00,"UA",15237,"TKK",12016,"GUM",
1205.00,"AV",10711,"BOG",13930,"ORD",
1206.00,"Y4",10638,"BJX",14893,"SMF",
1207.00,"ZX",13244,"MEM",16271,"YYZ",
1207.00,"G7",16217,"YUL",13487,"MSP",
1208.00,"Y4",11874,"GDL",13204,"MCO",
1209.00,"OO",11433,"DTW",16149,"YOW",
1209.00,"QK",10721,"BOS",16149,"YOW",
1210.00,"OO",11292,"DEN",16232,"YWG",
1210.00,"WS",16173,"YQR",12889,"LAS",
1212.00,"UA",14312,"PVR",11618,"EWR",
1212.00,"AA",11298,"DFW",14637,"RTB",
1214.00,"TS",16271,"YYZ",15304,"TPA",
1215.00,"F9",13930,"ORD",14312,"PVR",
1215.00,"ZX",16271,"YYZ",13342,"MKE",
1216.00,"EV",15584,"VER",12266,"IAH",
1216.00,"NK",14286,"PTY",13204,"MCO",
1216.00,"DL",12478,"JFK",16782,"DSS",
1217.00,"3U",12115,"HGH",12892,"LAX",
1218.00,"UA",13930,"ORD",10846,"BZE",
1220.00,"WG",16163,"YQB",13303,"MIA",
1220.00,"AA",10717,"BON",13303,"MIA",
1220.00,"EV",13930,"ORD",16271,"YYZ",
1222.00,"TA",12010,"GUA",13930,"ORD",
1222.00,"EI",11435,"DUB",14100,"PHL",
1222.00,"DY",10357,"ARN",12478,"JFK",
1222.00,"EV",14022,"PBC",12266,"IAH",
1222.00,"NK",15013,"STI",11697,"FLL",
1223.00,"AZ",11651,"FCO",10721,"BOS",
1224.00,"04Q",14843,"SJU",14692,"SBH",
1224.00,"EV",12266,"IAH",15125,"TAM",
1225.00,"WS",14262,"PSP",16232,"YWG",
1226.00,"AA",14207,"POP",11057,"CLT",
1226.00,"AA",11057,"CLT",11874,"GDL",
1226.00,"F9",14100,"PHL",13180,"MBJ",
1226.00,"3M",11697,"FLL",11907,"GGT",
1227.00,"NZ",14458,"RAR",12892,"LAX",
1228.00,"WS",10693,"BNA",16257,"YYC",
1230.00,"BW",13204,"MCO",14210,"POS",
1230.00,"WS",10466,"AZA",16257,"YYC",
1231.00,"WS",11292,"DEN",16257,"YYC",
1231.00,"HU",11030,"CKG",12892,"LAX",
1231.00,"YV",12266,"IAH",13605,"NAS",
1231.00,"TS",16271,"YYZ",15304,"TPA",
1232.00,"OR",13303,"MIA",10292,"AMS",
1232.00,"NK",11697,"FLL",10448,"AXM",
1233.00,"C5",11618,"EWR",16163,"YQB",
1233.00,"KX",11868,"GCM",15304,"TPA",
1233.00,"EV",12266,"IAH",14022,"PBC",
1234.00,"QF",13243,"MEL",12478,"JFK",
1234.00,"F9",14293,"PUJ",14492,"RDU",
1234.00,"OO",16232,"YWG",11292,"DEN",
1235.00,"WL",13303,"MIA",10911,"CCS",
1235.00,"EV",13930,"ORD",16232,"YWG",
1236.00,"EV",11187,"CUU",12266,"IAH",
1236.00,"Y4",12478,"JFK",11874,"GDL",
1237.00,"3U",12892,"LAX",12115,"HGH",
1237.00,"UA",11618,"EWR",14832,"SJD",
1238.00,"4O",14312,"PVR",12892,"LAX",
1238.00,"ZX",13198,"MCI",16271,"YYZ",
1239.00,"UP",14027,"PBI",13289,"MHH",
1239.00,"OO",14747,"SEA",16042,"YEG",
1239.00,"AD",11697,"FLL",14496,"REC",
1240.00,"OO",10638,"BJX",13930,"ORD",
1242.00,"OO",13930,"ORD",16232,"YWG",
1242.00,"DY",10920,"CDG",13204,"MCO",
1242.00,"BF",14228,"PPT",14771,"SFO",
1242.00,"NK",11164,"CTG",13204,"MCO",
1243.00,"AF",13303,"MIA",14278,"PTP",
1243.00,"KX",15304,"TPA",11868,"GCM",
1244.00,"AA",13303,"MIA",14065,"PEI",
1244.00,"OO",16232,"YWG",11292,"DEN",
1245.00,"RJ",11433,"DTW",10287,"AMM",
1248.00,"G4",14122,"PIT",14293,"PUJ",
1248.00,"EI",10529,"BDL",11435,"DUB",
1248.00,"QK",16149,"YOW",11278,"DCA",
1249.00,"HU",12889,"LAS",14066,"PEK",
1249.00,"NK",11032,"CUN",12266,"IAH",
1249.00,"AD",13204,"MCO",11082,"CNF",
1249.00,"TS",16085,"YHZ",11697,"FLL",
1250.00,"WN",12892,"LAX",11032,"CUN",
1251.00,"EV",13370,"MLM",12266,"IAH",
1251.00,"FJ",13602,"NAN",14771,"SFO",
1251.00,"EV",12266,"IAH",15584,"VER",
1252.00,"HY",12478,"JFK",15130,"TAS",
1252.00,"SQ",14824,"SIN",12266,"IAH",
1253.00,"EV",11187,"CUU",12266,"IAH",
1254.00,"9E",16217,"YUL",13487,"MSP",
1254.00,"YX",13605,"NAS",14100,"PHL",
1254.00,"F9",13180,"MBJ",14100,"PHL",
1254.00,"AM",14831,"SJC",11874,"GDL",
1255.00,"ZX",13342,"MKE",16271,"YYZ",
1255.00,"Y4",16477,"QRO",13232,"MDW",
1255.00,"Y4",13232,"MDW",16293,"ZCL",
1255.00,"JJ",13303,"MIA",10545,"BEL",
1255.00,"F9",11032,"CUN",11193,"CVG",
1255.00,"EV",15125,"TAM",12266,"IAH",
1256.00,"AA",11244,"CZM",11057,"CLT",
1257.00,"UA",10846,"BZE",11618,"EWR",
1258.00,"EV",16232,"YWG",13930,"ORD",
1258.00,"NK",11032,"CUN",11298,"DFW",
1259.00,"AD",14496,"REC",13204,"MCO",
1259.00,"Y4",11874,"GDL",12478,"JFK",
1259.00,"Y4",10638,"BJX",14831,"SJC",
1261.00,"UA",13605,"NAS",12266,"IAH",
1261.00,"AA",13303,"MIA",10717,"BON",
1262.00,"F9",14312,"PVR",13930,"ORD",
1262.00,"YX",13303,"MIA",13514,"MTY",
1263.00,"NK",10448,"AXM",11697,"FLL",
1263.00,"OO",13930,"ORD",10638,"BJX",
1263.00,"EV",16232,"YWG",13930,"ORD",
1263.00,"EV",15584,"VER",12266,"IAH",
1264.00,"LR",12010,"GUA",13204,"MCO",
1264.00,"AF",14228,"PPT",12892,"LAX",
1265.00,"HU",12892,"LAX",11160,"CSX",
1265.00,"EV",13799,"OAX",12266,"IAH",
1265.00,"WS",12889,"LAS",16173,"YQR",
1266.00,"EI",14100,"PHL",11435,"DUB",
1267.00,"WS",12889,"LAS",16232,"YWG",
1267.00,"3U",12892,"LAX",12115,"HGH",
1268.00,"AM",11874,"GDL",14831,"SJC",
1268.00,"G7",13487,"MSP",16271,"YYZ",
1268.00,"Y4",13930,"ORD",11874,"GDL",
1268.00,"UA",12016,"GUM",15237,"TKK",
1269.00,"YX",13303,"MIA",11244,"CZM",
1269.00,"AC",16271,"YYZ",14843,"SJU",
1270.00,"WN",10846,"BZE",11292,"DEN",
1270.00,"B6",10721,"BOS",14012,"PAP",
1271.00,"EV",16271,"YYZ",13930,"ORD",
1272.00,"CI",12173,"HNL",15306,"TPE",
1272.00,"OO",10638,"BJX",13930,"ORD",
1272.00,"QK",10529,"BDL",16271,"YYZ",
1273.00,"1BQ",13169,"MAR",13303,"MIA",
1273.00,"EV",12266,"IAH",13799,"OAX",
1274.00,"TA",12010,"GUA",13303,"MIA",
1274.00,"MQ",13799,"OAX",11298,"DFW",
1274.00,"4O",12892,"LAX",14312,"PVR",
1274.00,"DL",11988,"GRU",11433,"DTW",
1274.00,"AD",13204,"MCO",14496,"REC",
1275.00,"Y4",13204,"MCO",11874,"GDL",
1276.00,"F9",11292,"DEN",14312,"PVR",
1276.00,"3U",12892,"LAX",15277,"TNA",
1277.00,"BF",14771,"SFO",13943,"ORY",
1277.00,"EV",13930,"ORD",16232,"YWG",
1278.00,"BW",11888,"GEO",13303,"MIA",
1279.00,"JU",12478,"JFK",10542,"BEG",
1280.00,"HU",11160,"CSX",12892,"LAX",
1280.00,"AT",12264,"IAD",11070,"CMN",
1281.00,"SV",12472,"JED",12892,"LAX",
1282.00,"AA",14637,"RTB",11298,"DFW",
1282.00,"HU",12889,"LAS",14066,"PEK",
1282.00,"WS",16242,"YXE",12889,"LAS",
1282.00,"5D",12478,"JFK",13514,"MTY",
1284.00,"3M",11907,"GGT",11697,"FLL",
1284.00,"WN",10821,"BWI",12990,"LIR",
1285.00,"OO",16149,"YOW",11433,"DTW",
1285.00,"WS",16232,"YWG",12889,"LAS",
1286.00,"OO",13930,"ORD",10638,"BJX",
1286.00,"AA",10846,"BZE",11057,"CLT",
1286.00,"KV",16271,"YYZ",14683,"SAT",
1286.00,"OO",16232,"YWG",13930,"ORD",
1287.00,"G4",14293,"PUJ",14122,"PIT",
1287.00,"9E",11907,"GGT",10397,"ATL",
1288.00,"AI",13930,"ORD",16476,"HYD",
1289.00,"Y4",16293,"ZCL",14831,"SJC",
1290.00,"ZX",14685,"SAV",16271,"YYZ",
1290.00,"KV",11298,"DFW",16217,"YUL",
1290.00,"WL",10911,"CCS",13303,"MIA",
1290.00,"WN",11292,"DEN",10846,"BZE",
1291.00,"NK",11298,"DFW",11032,"CUN",
1291.00,"MQ",15317,"TRC",11298,"DFW",
1294.00,"FJ",14771,"SFO",13602,"NAN",
1295.00,"G3",13303,"MIA",10758,"BSB",
1295.00,"C5",11618,"EWR",16217,"YUL",
1296.00,"HU",11172,"CTU",12892,"LAX",
1297.00,"UA",12016,"GUM",12143,"HKG",
1297.00,"OO",11292,"DEN",16232,"YWG",
1297.00,"EV",16217,"YUL",13930,"ORD",
1297.00,"AA",14100,"PHL",13605,"NAS",
1297.00,"WS",16042,"YEG",13204,"MCO",
1298.00,"WS",16257,"YYC",10693,"BNA",
1298.00,"OO",16042,"YEG",13487,"MSP",
1299.00,"DL",14293,"PUJ",11433,"DTW",
1299.00,"WG",16163,"YQB",13303,"MIA",
1299.00,"WS",16257,"YYC",10466,"AZA",
1300.00,"AA",11298,"DFW",11868,"GCM",
1301.00,"WS",10721,"BOS",16085,"YHZ",
1301.00,"AA",13303,"MIA",13169,"MAR",
1301.00,"AV",13930,"ORD",10711,"BOG",
1302.00,"C5",12264,"IAD",16217,"YUL",
1302.00,"LA",14293,"PUJ",13303,"MIA",
1303.00,"B6",11697,"FLL",15084,"SXM",
1304.00,"B6",10721,"BOS",14153,"PLS",
1305.00,"CI",15306,"TPE",12173,"HNL",
1305.00,"YX",13514,"MTY",13303,"MIA",
1306.00,"C5",16163,"YQB",11618,"EWR",
1306.00,"TS",16271,"YYZ",13204,"MCO",
1307.00,"Y4",13370,"MLM",11638,"FAT",
1308.00,"DL",13487,"MSP",13594,"MZT",
1309.00,"PY",13303,"MIA",11888,"GEO",
1310.00,"SY",13487,"MSP",11244,"CZM",
1312.00,"9E",10397,"ATL",13289,"MHH",
1312.00,"VS",11928,"GLA",13204,"MCO",
1313.00,"EV",14022,"PBC",12266,"IAH",
1313.00,"WG",13303,"MIA",16163,"YQB",
1313.00,"Y4",13232,"MDW",16293,"ZCL",
1313.00,"YX",13303,"MIA",13306,"MID",
1314.00,"4O",11032,"CUN",14771,"SFO",
1315.00,"YV",10148,"ACA",12266,"IAH",
1316.00,"TS",15304,"TPA",16271,"YYZ",
1316.00,"EV",16271,"YYZ",13930,"ORD",
1317.00,"5D",11433,"DTW",13514,"MTY",
1319.00,"UA",14832,"SJD",11618,"EWR",
1319.00,"Q6",12892,"LAX",12010,"GUA",
1320.00,"JU",10542,"BEG",12478,"JFK",
1321.00,"QK",16271,"YYZ",10529,"BDL",
1321.00,"NK",11433,"DTW",13180,"MBJ",
1321.00,"B6",10721,"BOS",10575,"BGI",
1321.00,"NK",11298,"DFW",11032,"CUN",
1321.00,"SK",13952,"OSL",13303,"MIA",
1322.00,"Y4",12892,"LAX",10638,"BJX",
1322.00,"AC",14843,"SJU",16217,"YUL",
1322.00,"AC",16271,"YYZ",14843,"SJU",
1323.00,"WS",14843,"SJU",16271,"YYZ",
1323.00,"F9",14492,"RDU",14293,"PUJ",
1324.00,"TS",13204,"MCO",16271,"YYZ",
1324.00,"SV",12892,"LAX",12472,"JED",
1324.00,"AC",15304,"TPA",16085,"YHZ",
1326.00,"BF",14771,"SFO",14228,"PPT",
1326.00,"MQ",11298,"DFW",15317,"TRC",
1328.00,"AI",11290,"DEL",11618,"EWR",
1329.00,"JJ",13303,"MIA",10545,"BEL",
1330.00,"AA",11057,"CLT",12990,"LIR",
1330.00,"UA",11618,"EWR",14832,"SJD",
1330.00,"EV",11618,"EWR",16149,"YOW",
1330.00,"AI",12478,"JFK",10716,"BOM",
1331.00,"WS",12889,"LAS",16242,"YXE",
1332.00,"G7",13487,"MSP",16271,"YYZ",
1332.00,"C5",16217,"YUL",12264,"IAD",
1333.00,"Q6",12264,"IAD",14677,"SAL",
1333.00,"ZX",16271,"YYZ",12451,"JAX",
1334.00,"EV",16271,"YYZ",13930,"ORD",
1335.00,"EV",12266,"IAH",15584,"VER",
1335.00,"4O",13514,"MTY",14683,"SAT",
1336.00,"DL",11244,"CZM",13487,"MSP",
1336.00,"AS",14312,"PVR",14679,"SAN",
1336.00,"F9",14312,"PVR",11292,"DEN",
1337.00,"AA",11874,"GDL",11057,"CLT",
1337.00,"OO",13930,"ORD",13605,"NAS",
1338.00,"TS",16271,"YYZ",15304,"TPA",
1340.00,"PY",11888,"GEO",13303,"MIA",
1341.00,"ZX",12451,"JAX",16271,"YYZ",
1342.00,"BW",13303,"MIA",11888,"GEO",
1343.00,"QK",16042,"YEG",14771,"SFO",
1343.00,"IB",13156,"MAD",12892,"LAX",
1345.00,"Y4",10638,"BJX",14893,"SMF",
1345.00,"G3",10758,"BSB",13204,"MCO",
1345.00,"EV",12266,"IAH",13799,"OAX",
1346.00,"WS",16173,"YQR",12889,"LAS",
1346.00,"OR",13303,"MIA",10292,"AMS",
1347.00,"WS",13204,"MCO",16042,"YEG",
1347.00,"G3",13204,"MCO",10758,"BSB",
1348.00,"F9",14293,"PUJ",11042,"CLE",
1348.00,"5D",12478,"JFK",13514,"MTY",
1349.00,"Q6",12010,"GUA",12892,"LAX",
1351.00,"EV",12266,"IAH",14022,"PBC",
1351.00,"Y4",11874,"GDL",12478,"JFK",
1352.00,"5D",12892,"LAX",10638,"BJX",
1354.00,"WW",12892,"LAX",12651,"KEF",
1354.00,"UA",12266,"IAH",11244,"CZM",
1354.00,"DL",14747,"SEA",14832,"SJD",
1355.00,"EW",12478,"JFK",11444,"DUS",
1355.00,"WS",16271,"YYZ",14843,"SJU",
1356.00,"Y4",10210,"AGU",12892,"LAX",
1357.00,"WS",16271,"YYZ",10693,"BNA",
1358.00,"AS",14908,"SNA",14312,"PVR",
1358.00,"3M",11697,"FLL",13289,"MHH",
1358.00,"Y4",11874,"GDL",13303,"MIA",
1359.00,"QK",10721,"BOS",16085,"YHZ",
1359.00,"EV",12266,"IAH",13370,"MLM",
1359.00,"HU",14066,"PEK",12889,"LAS",
1360.00,"AS",14908,"SNA",14312,"PVR",
