Latitude_x,Longitude_x,Latitude_y,Longitude_y,cumsum_proportion
40.64,-73.78,19.44,-99.07,0.20734
21.04,-86.88,40.69,-74.17,0.207581
31.14,121.81,40.64,-73.78,0.207821
9.07,-79.38,29.98,-95.34,0.208061
51.47,-0.46,41.98,-87.9,0.208301
-23.44,-46.47,25.79,-80.29,0.208541
35.76,140.39,32.9,-97.04,0.20878
52.31,4.76,40.64,-73.78,0.20902
33.64,-84.43,52.31,4.76,0.209259
40.64,-73.78,41.8,12.24,0.209498
38.94,-77.46,13.44,-89.06,0.209737
32.01,34.89,40.64,-73.78,0.209975
37.62,-122.38,37.47,126.45,0.210213
50.03,8.57,33.94,-118.41,0.210452
25.25,55.36,29.98,-95.34,0.21069
21.04,-86.88,40.69,-74.17,0.210928
50.03,8.57,41.98,-87.9,0.211165
17.94,-76.79,25.79,-80.29,0.211402
40.64,-73.78,23.39,113.3,0.211639
52.31,4.76,40.64,-73.78,0.211876
51.15,-0.19,28.43,-81.31,0.212113
25.04,-77.47,35.21,-80.94,0.21235
43.63,-79.4,40.69,-74.17,0.212586
25.79,-80.29,18.57,-68.36,0.212823
50.03,8.57,37.62,-122.38,0.213059
32.9,-97.04,23.15,-109.72,0.213296
40.64,-73.78,32.01,34.89,0.213532
23.39,113.3,40.64,-73.78,0.213768
21.04,-86.88,35.21,-80.94,0.214004
13.48,144.8,37.47,126.45,0.21424
12.14,-86.17,25.79,-80.29,0.214475
33.94,-118.41,35.76,140.39,0.214711
22.99,-82.41,26.07,-80.15,0.214946
49.01,2.55,25.79,-80.29,0.215181
35.21,-80.94,21.04,-86.88,0.215415
13.44,-89.06,38.94,-77.46,0.21565
-33.95,151.18,33.94,-118.41,0.215885
25.79,-80.29,18.58,-72.29,0.216119
25.25,55.36,37.62,-122.38,0.216353
21.32,-157.92,35.55,139.78,0.216588
19.44,-99.07,25.79,-80.29,0.216822
40.69,-74.17,18.57,-68.36,0.217056
25.79,-80.29,-34.82,-58.54,0.217289
25.79,-80.29,19.44,-99.07,0.217522
43.68,-79.63,36.08,-115.15,0.217755
37.47,126.45,13.48,144.8,0.217988
51.47,-0.46,41.98,-87.9,0.21822
9.99,-84.21,33.64,-84.43,0.218453
20.68,-105.25,32.9,-97.04,0.218685
51.47,-0.46,38.94,-77.46,0.218917
35.21,-80.94,25.04,-77.47,0.219149
49.01,2.55,33.64,-84.43,0.219381
25.79,-80.29,48.35,11.79,0.219613
35.21,-80.94,18.5,-77.91,0.219845
47.46,8.55,25.79,-80.29,0.220077
25.04,-77.47,35.21,-80.94,0.220309
40.64,-73.78,40.08,116.58,0.220541
19.44,-99.07,40.64,-73.78,0.220772
29.98,-95.34,13.44,-89.06,0.221004
13.48,144.8,37.47,126.45,0.221235
25.79,-80.29,-12.02,-77.11,0.221466
45.47,-73.74,28.43,-81.31,0.221697
29.98,-95.34,9.99,-84.21,0.221927
53.42,-6.27,40.64,-73.78,0.222157
51.47,-0.46,33.64,-84.43,0.222388
40.64,-73.78,19.41,-70.6,0.222617
37.62,-122.38,1.35,103.99,0.222847
40.64,-73.78,41.8,12.24,0.223076
23.39,113.3,40.64,-73.78,0.223305
43.68,-79.63,41.98,-87.9,0.223534
19.41,-70.6,40.64,-73.78,0.223763
21.04,-86.88,39.86,-104.67,0.223992
40.64,-73.78,25.27,51.61,0.224221
51.11,-114.02,33.83,-116.51,0.224449
40.64,-73.78,9.07,-79.38,0.224678
40.64,-73.78,19.41,-70.6,0.224906
33.94,-118.41,50.03,8.57,0.225134
25.79,-80.29,19.44,-99.07,0.225362
44.88,-93.22,52.31,4.76,0.225589
37.47,126.45,37.62,-122.38,0.225817
-23.44,-46.47,28.43,-81.31,0.226045
37.62,-122.38,37.47,126.45,0.226272
29.98,-95.34,50.03,8.57,0.2265
40.64,-73.78,53.42,-6.27,0.226727
33.64,-84.43,9.99,-84.21,0.226955
50.03,8.57,38.94,-77.46,0.227182
35.55,139.78,21.32,-157.92,0.22741
40.69,-74.17,43.63,-79.4,0.227637
51.47,-0.46,38.94,-77.46,0.227864
18.43,-69.67,40.64,-73.78,0.22809
9.99,-84.21,33.64,-84.43,0.228317
43.63,-79.4,40.69,-74.17,0.228544
19.44,-99.07,25.79,-80.29,0.22877
33.64,-84.43,51.47,-0.46,0.228997
50.03,8.57,29.98,-95.34,0.229223
40.47,-3.56,25.79,-80.29,0.229449
13.44,-89.06,38.94,-77.46,0.229675
18.57,-68.36,25.79,-80.29,0.2299
43.68,-79.63,41.98,-87.9,0.230126
40.64,-73.78,23.39,113.3,0.230352
33.64,-84.43,9.99,-84.21,0.230577
51.11,-114.02,36.08,-115.15,0.230803
36.08,-115.15,51.11,-114.02,0.231028
41.98,-87.9,43.68,-79.63,0.231253
41.98,-87.9,51.47,-0.46,0.231477
37.62,-122.38,25.25,55.36,0.231702
21.04,-86.88,40.69,-74.17,0.231926
29.98,-95.34,51.47,-0.46,0.232151
25.25,55.36,38.94,-77.46,0.232375
22.99,-82.41,26.07,-80.15,0.232598
19.44,-99.07,29.65,-95.28,0.232822
28.43,-81.31,51.15,-0.19,0.233046
14.58,-90.53,29.98,-95.34,0.233269
51.47,-0.46,37.62,-122.38,0.233493
51.47,-0.46,41.98,-87.9,0.233716
37.62,-122.38,1.35,103.99,0.233939
25.25,55.36,38.94,-77.46,0.234162
40.69,-74.17,21.04,-86.88,0.234384
51.47,-0.46,33.94,-118.41,0.234606
25.04,-77.47,26.07,-80.15,0.234828
17.94,-76.79,40.64,-73.78,0.23505
37.62,-122.38,49.19,-123.18,0.235272
37.47,126.45,13.48,144.8,0.235494
51.11,-114.02,33.43,-112.01,0.235715
51.47,-0.46,33.94,-118.41,0.235937
40.69,-74.17,21.04,-86.88,0.236159
40.64,-73.78,19.44,-99.07,0.23638
1.35,103.99,37.62,-122.38,0.236601
1.35,103.99,37.62,-122.38,0.236822
40.08,116.58,40.64,-73.78,0.237043
21.32,-157.92,35.55,139.78,0.237264
32.9,-97.04,20.68,-105.25,0.237485
-37.67,144.84,33.94,-118.41,0.237705
9.99,-84.21,29.98,-95.34,0.237926
43.68,-79.63,41.98,-87.9,0.238146
-37.67,144.84,33.94,-118.41,0.238366
23.15,-109.72,33.43,-112.01,0.238587
51.11,-114.02,33.43,-112.01,0.238807
50.03,8.57,40.64,-73.78,0.239027
50.03,8.57,37.62,-122.38,0.239247
9.99,-84.21,26.07,-80.15,0.239467
26.07,-80.15,25.04,-77.47,0.239687
33.43,-112.01,23.15,-109.72,0.239907
36.08,-115.15,43.68,-79.63,0.240126
25.79,-80.29,49.01,2.55,0.240346
25.79,-80.29,12.14,-86.17,0.240566
18.5,-77.91,25.79,-80.29,0.240785
37.62,-122.38,51.47,-0.46,0.241004
25.79,-80.29,18.57,-68.36,0.241223
41.98,-87.9,43.68,-79.63,0.241442
26.07,-80.15,9.99,-84.21,0.241661
37.62,-122.38,50.03,8.57,0.24188
41.98,-87.9,43.68,-79.63,0.242098
48.35,11.79,37.62,-122.38,0.242317
25.27,51.61,40.64,-73.78,0.242535
31.14,121.81,37.62,-122.38,0.242754
31.14,121.81,33.94,-118.41,0.242972
28.43,-81.31,-23.44,-46.47,0.24319
39.86,-104.67,21.04,-86.88,0.243408
35.21,-80.94,18.5,-77.91,0.243626
49.19,-123.18,37.62,-122.38,0.243843
40.64,-73.78,19.41,-70.6,0.244061
41.8,12.24,40.64,-73.78,0.244278
-33.95,151.18,32.9,-97.04,0.244495
50.03,8.57,41.98,-87.9,0.244712
35.55,139.78,21.32,-157.92,0.244929
43.68,-79.63,41.98,-87.9,0.245146
24.43,54.65,40.64,-73.78,0.245362
48.35,11.79,25.79,-80.29,0.245579
37.62,-122.38,48.35,11.79,0.245796
51.47,-0.46,37.62,-122.38,0.246012
33.94,-118.41,9.07,-79.38,0.246228
49.19,-123.18,33.94,-118.41,0.246444
25.79,-80.29,9.99,-84.21,0.24666
9.99,-84.21,25.79,-80.29,0.246875
40.64,-73.78,18.43,-69.67,0.24709
32.9,-97.04,35.76,140.39,0.247305
25.79,-80.29,51.47,-0.46,0.24752
51.11,-114.02,36.08,-115.15,0.247735
38.94,-77.46,51.47,-0.46,0.24795
40.69,-74.17,43.68,-79.63,0.248164
10.6,-61.34,25.79,-80.29,0.248379
9.07,-79.38,40.64,-73.78,0.248593
25.79,-80.29,19.44,-99.07,0.248807
33.94,-118.41,49.19,-123.18,0.24902
20.68,-105.25,32.9,-97.04,0.249233
38.94,-77.46,50.03,8.57,0.249447
52.31,4.76,44.88,-93.22,0.24966
51.47,-0.46,33.94,-118.41,0.249873
14.58,-90.53,25.79,-80.29,0.250086
21.32,-157.92,35.55,139.78,0.250299
25.79,-80.29,12.14,-86.17,0.250512
49.01,2.55,25.79,-80.29,0.250725
40.64,-73.78,9.07,-79.38,0.250938
9.99,-84.21,25.79,-80.29,0.251151
-12.02,-77.11,25.79,-80.29,0.251364
37.47,126.45,37.62,-122.38,0.251576
12.5,-70.02,40.69,-74.17,0.251789
12.14,-86.17,25.79,-80.29,0.252002
49.19,-123.18,33.94,-118.41,0.252214
25.79,-80.29,-12.02,-77.11,0.252427
45.47,-73.74,40.78,-73.87,0.252639
43.68,-79.63,28.43,-81.31,0.252852
43.68,-79.63,28.43,-81.31,0.253064
48.35,11.79,37.62,-122.38,0.253276
33.94,-118.41,-37.67,144.84,0.253488
51.47,-0.46,33.94,-118.41,0.2537
25.79,-80.29,49.01,2.55,0.253911
25.79,-80.29,48.35,11.79,0.254123
27.98,-82.53,43.68,-79.63,0.254334
48.35,11.79,25.79,-80.29,0.254545
33.94,-118.41,50.03,8.57,0.254756
37.62,-122.38,25.25,55.36,0.254967
25.79,-80.29,17.94,-76.79,0.255178
37.62,-122.38,25.25,55.36,0.255388
1.35,103.99,37.62,-122.38,0.255597
35.55,139.78,21.32,-157.92,0.255807
39.87,-75.24,51.47,-0.46,0.256016
50.03,8.57,38.94,-77.46,0.256225
-33.39,-70.79,25.79,-80.29,0.256435
35.21,-80.94,21.04,-86.88,0.256644
35.21,-80.94,25.04,-77.47,0.256853
41.98,-87.9,50.03,8.57,0.257062
25.04,-77.47,35.21,-80.94,0.257271
33.43,-112.01,51.11,-114.02,0.25748
25.25,55.36,33.94,-118.41,0.257689
26.07,-80.15,43.68,-79.63,0.257897
12.5,-70.02,25.79,-80.29,0.258106
53.35,-2.27,28.43,-81.31,0.258314
40.78,-73.87,45.47,-73.74,0.258523
33.83,-116.51,51.11,-114.02,0.258731
9.07,-79.38,33.94,-118.41,0.25894
33.94,-118.41,49.19,-123.18,0.259148
25.79,-80.29,47.46,8.55,0.259356
33.83,-116.51,49.19,-123.18,0.259564
-12.02,-77.11,25.79,-80.29,0.259772
40.64,-73.78,50.03,8.57,0.259979
18.43,-69.67,18.44,-66.0,0.260187
36.08,-115.15,51.11,-114.02,0.260394
51.47,-0.46,37.62,-122.38,0.260601
25.79,-80.29,9.99,-84.21,0.260808
17.94,-76.79,25.79,-80.29,0.261016
41.98,-87.9,43.68,-79.63,0.261223
37.62,-122.38,1.35,103.99,0.261429
25.79,-80.29,17.94,-76.79,0.261636
29.65,-95.28,19.44,-99.07,0.261842
21.04,-86.88,42.21,-83.35,0.262048
25.79,-80.29,18.5,-77.91,0.262255
18.57,-68.36,35.21,-80.94,0.262461
24.43,54.65,41.98,-87.9,0.262667
33.94,-118.41,25.25,55.36,0.262873
38.94,-77.46,51.47,-0.46,0.263078
43.68,-79.63,41.98,-87.9,0.263284
42.21,-83.35,21.04,-86.88,0.263489
40.64,-73.78,51.47,-0.46,0.263695
10.6,-61.34,25.79,-80.29,0.2639
35.21,-80.94,25.04,-77.47,0.264105
49.19,-123.18,47.45,-122.31,0.26431
12.5,-70.02,25.79,-80.29,0.264515
45.47,-73.74,40.78,-73.87,0.26472
41.79,-87.75,21.04,-86.88,0.264925
47.46,8.55,25.79,-80.29,0.265129
-23.01,-47.13,26.07,-80.15,0.265333
25.79,-80.29,-12.02,-77.11,0.265537
35.21,-80.94,18.57,-68.36,0.265741
41.98,-87.9,21.04,-86.88,0.265945
9.07,-79.38,29.98,-95.34,0.266148
51.11,-114.02,33.83,-116.51,0.266351
47.46,8.55,40.64,-73.78,0.266554
40.69,-74.17,51.47,-0.46,0.266757
40.69,-74.17,21.04,-86.88,0.26696
35.76,140.39,33.94,-118.41,0.267163
25.79,-80.29,51.47,-0.46,0.267365
43.68,-79.63,26.07,-80.15,0.267567
43.68,-79.63,40.69,-74.17,0.26777
18.57,-68.36,40.69,-74.17,0.267972
25.79,-80.29,12.14,-86.17,0.268174
51.47,-0.46,37.62,-122.38,0.268376
47.45,-122.31,49.19,-123.18,0.268578
25.25,55.36,29.98,-95.34,0.26878
40.64,-73.78,47.46,8.55,0.268982
37.62,-122.38,51.47,-0.46,0.269184
26.54,-81.76,43.68,-79.63,0.269386
49.19,-123.18,33.83,-116.51,0.269587
29.98,-95.34,9.07,-79.38,0.269788
25.79,-80.29,40.47,-3.56,0.26999
-12.02,-77.11,25.79,-80.29,0.270191
19.44,-99.07,25.79,-80.29,0.270391
37.47,126.45,21.32,-157.92,0.270592
33.94,-118.41,51.47,-0.46,0.270793
40.69,-74.17,43.68,-79.63,0.270993
51.47,-0.46,38.94,-77.46,0.271194
-23.01,-47.13,28.43,-81.31,0.271394
25.79,-80.29,43.68,-79.63,0.271594
29.98,-95.34,14.58,-90.53,0.271794
44.88,-93.22,52.31,4.76,0.271994
21.04,-86.88,41.79,-87.75,0.272193
37.62,-122.38,31.14,121.81,0.272393
13.48,144.8,37.47,126.45,0.272592
37.62,-122.38,50.03,8.57,0.272792
21.04,-86.88,41.98,-87.9,0.272991
14.58,-90.53,29.98,-95.34,0.273191
25.79,-80.29,14.58,-90.53,0.27339
40.69,-74.17,12.5,-70.02,0.273589
21.04,-86.88,42.21,-83.35,0.273788
41.98,-87.9,51.47,-0.46,0.273987
33.94,-118.41,51.47,-0.46,0.274185
33.64,-84.43,9.99,-84.21,0.274384
10.59,-85.54,29.98,-95.34,0.274582
51.47,-0.46,40.64,-73.78,0.274781
38.94,-77.46,13.44,-89.06,0.274979
19.29,-81.36,35.21,-80.94,0.275177
32.9,-97.04,-33.95,151.18,0.275375
28.43,-81.31,43.68,-79.63,0.275572
4.7,-74.15,25.79,-80.29,0.27577
-2.16,-79.88,25.79,-80.29,0.275968
25.79,-80.29,14.58,-90.53,0.276165
51.47,-0.46,33.64,-84.43,0.276363
40.69,-74.17,9.99,-84.21,0.27656
13.07,-59.49,25.79,-80.29,0.276757
40.64,-73.78,24.43,54.65,0.276955
28.43,-81.31,50.03,8.57,0.277152
51.11,-114.02,36.08,-115.15,0.277349
13.44,-89.06,38.94,-77.46,0.277546
33.94,-118.41,9.07,-79.38,0.277743
28.43,-81.31,43.68,-79.63,0.27794
25.04,-77.47,25.79,-80.29,0.278137
42.36,-71.01,12.5,-70.02,0.278334
12.14,-86.17,25.79,-80.29,0.278531
25.79,-80.29,10.6,-61.34,0.278727
40.78,-73.87,45.47,-73.74,0.278924
51.47,-0.46,39.87,-75.24,0.27912
17.94,-76.79,40.64,-73.78,0.279316
29.98,-95.34,25.78,-100.11,0.279513
29.98,-95.34,51.47,-0.46,0.279709
12.5,-70.02,40.69,-74.17,0.279905
10.6,-61.34,40.64,-73.78,0.2801
40.64,-73.78,25.04,-77.47,0.280296
-33.95,151.18,32.9,-97.04,0.280492
25.78,-100.11,29.98,-95.34,0.280687
51.47,-0.46,38.94,-77.46,0.280882
28.43,-81.31,51.15,-0.19,0.281077
40.64,-73.78,45.63,8.73,0.281272
36.08,-115.15,51.11,-114.02,0.281466
26.07,-80.15,-23.01,-47.13,0.281661
23.15,-109.72,33.43,-112.01,0.281855
21.32,-157.92,49.19,-123.18,0.28205
40.69,-74.17,25.25,55.36,0.282244
29.98,-95.34,10.59,-85.54,0.282438
32.9,-97.04,20.68,-105.25,0.282633
40.64,-73.78,18.57,-68.36,0.282827
13.48,144.8,35.76,140.39,0.283021
43.68,-79.63,40.69,-74.17,0.283215
37.47,126.45,33.64,-84.43,0.283408
21.04,-86.88,41.98,-87.9,0.283602
33.94,-118.41,51.47,-0.46,0.283796
41.98,-87.9,51.47,-0.46,0.283989
51.47,-0.46,25.79,-80.29,0.284182
37.62,-122.38,49.19,-123.18,0.284375
21.04,-86.88,40.64,-73.78,0.284567
40.64,-73.78,19.44,-99.07,0.28476
25.78,-100.11,29.98,-95.34,0.284952
49.19,-123.18,37.62,-122.38,0.285144
51.47,-0.46,40.69,-74.17,0.285337
35.21,-80.94,51.47,-0.46,0.285529
33.43,-112.01,51.11,-114.02,0.285721
25.04,-77.47,40.64,-73.78,0.285913
40.64,-73.78,32.01,34.89,0.286104
37.62,-122.38,31.14,121.81,0.286296
50.03,8.57,28.43,-81.31,0.286488
25.79,-80.29,-34.82,-58.54,0.28668
45.63,8.73,40.64,-73.78,0.286871
35.21,-80.94,19.29,-81.36,0.287062
33.94,-118.41,-37.67,144.84,0.287254
25.79,-80.29,10.6,-61.34,0.287445
51.15,-0.19,28.43,-81.31,0.287636
25.79,-80.29,12.5,-70.02,0.287828
14.58,-90.53,33.64,-84.43,0.288019
25.25,55.36,47.45,-122.31,0.28821
26.07,-80.15,22.99,-82.41,0.288401
14.58,-90.53,33.64,-84.43,0.288592
39.86,-104.67,50.03,8.57,0.288783
21.32,-157.92,49.19,-123.18,0.288973
32.9,-97.04,35.76,140.39,0.289164
38.94,-77.46,51.47,-0.46,0.289355
47.45,-122.31,51.47,-0.46,0.289545
13.48,144.8,35.76,140.39,0.289736
26.07,-80.15,43.68,-79.63,0.289926
52.31,4.76,40.64,-73.78,0.290116
4.7,-74.15,25.79,-80.29,0.290306
40.08,116.58,37.62,-122.38,0.290496
40.08,116.58,37.62,-122.38,0.290686
-2.16,-79.88,25.79,-80.29,0.290876
25.79,-80.29,-33.39,-70.79,0.291066
21.04,-86.88,40.64,-73.78,0.291255
25.79,-80.29,-23.44,-46.47,0.291445
18.57,-68.36,40.64,-73.78,0.291635
43.68,-79.63,26.54,-81.76,0.291824
43.68,-79.63,25.79,-80.29,0.292013
10.59,-85.54,33.64,-84.43,0.292203
41.98,-87.9,51.47,-0.46,0.292392
37.62,-122.38,1.35,103.99,0.292581
28.43,-81.31,53.35,-2.27,0.292771
29.98,-95.34,9.07,-79.38,0.29296
51.47,-0.46,29.98,-95.34,0.293149
42.36,-71.01,43.68,-79.63,0.293338
9.99,-84.21,33.64,-84.43,0.293527
21.04,-86.88,39.86,-104.67,0.293715
25.79,-80.29,19.29,-81.36,0.293904
21.32,-157.92,37.47,126.45,0.294092
25.79,-80.29,4.7,-74.15,0.294281
25.79,-80.29,4.7,-74.15,0.294469
37.62,-122.38,31.14,121.81,0.294658
25.79,-80.29,14.58,-90.53,0.294846
19.44,-99.07,40.64,-73.78,0.295034
25.79,-80.29,18.5,-77.91,0.295223
12.5,-70.02,40.64,-73.78,0.295411
29.98,-95.34,14.58,-90.53,0.295599
40.64,-73.78,21.04,-86.88,0.295787
51.47,-0.46,33.94,-118.41,0.295975
9.99,-84.21,40.69,-74.17,0.296163
25.79,-80.29,25.04,-77.47,0.296351
51.47,-0.46,41.98,-87.9,0.296538
22.31,113.92,37.62,-122.38,0.296726
-33.95,151.18,33.94,-118.41,0.296913
25.79,-80.29,43.68,-79.63,0.297101
51.47,-0.46,41.98,-87.9,0.297288
28.43,-81.31,-23.01,-47.13,0.297475
40.64,-73.78,23.39,113.3,0.297662
9.07,-79.38,33.94,-118.41,0.297849
40.69,-74.17,12.5,-70.02,0.298036
25.25,55.36,42.36,-71.01,0.298223
19.29,-81.36,25.79,-80.29,0.29841
25.79,-80.29,-12.02,-77.11,0.298596
25.25,55.36,42.36,-71.01,0.298783
25.08,121.23,47.45,-122.31,0.29897
37.47,126.45,13.48,144.8,0.299156
38.94,-77.46,50.03,8.57,0.299343
51.47,-0.46,25.79,-80.29,0.299529
24.43,54.65,41.98,-87.9,0.299716
40.47,-3.56,25.79,-80.29,0.299902
37.47,126.45,33.64,-84.43,0.300088
49.19,-123.18,37.62,-122.38,0.300275
40.64,-73.78,49.01,2.55,0.300461
53.42,-6.27,41.98,-87.9,0.300647
48.35,11.79,25.79,-80.29,0.300833
14.58,-90.53,25.79,-80.29,0.301019
25.08,121.23,37.62,-122.38,0.301205
40.64,-73.78,25.27,51.61,0.30139
25.04,-77.47,25.79,-80.29,0.301576
50.03,8.57,39.86,-104.67,0.301761
43.68,-79.63,26.07,-80.15,0.301947
28.43,-81.31,53.35,-2.27,0.302132
43.68,-79.63,26.07,-80.15,0.302317
40.64,-73.78,21.04,-86.88,0.302503
47.45,-122.31,25.08,121.23,0.302688
29.98,-95.34,25.78,-100.11,0.302873
37.62,-122.38,49.19,-123.18,0.303059
43.68,-79.63,42.36,-71.01,0.303244
25.79,-80.29,-2.16,-79.88,0.303429
50.03,8.57,40.69,-74.17,0.303614
33.64,-84.43,51.47,-0.46,0.303798
26.07,-80.15,22.99,-82.41,0.303983
25.79,-80.29,25.04,-77.47,0.304168
35.76,140.39,13.48,144.8,0.304353
25.25,55.36,41.98,-87.9,0.304538
47.45,-122.31,25.08,121.23,0.304722
18.57,-68.36,40.64,-73.78,0.304907
49.19,-123.18,21.32,-157.92,0.305091
41.98,-87.9,41.28,28.75,0.305275
28.43,-81.31,-23.44,-46.47,0.30546
40.64,-73.78,18.57,-68.36,0.305644
44.88,-93.22,21.04,-86.88,0.305828
14.58,-90.53,25.79,-80.29,0.306012
49.19,-123.18,36.08,-115.15,0.306196
25.79,-80.29,48.35,11.79,0.30638
40.69,-74.17,12.5,-70.02,0.306564
37.62,-122.38,1.35,103.99,0.306747
18.43,-69.67,40.69,-74.17,0.306931
21.32,-157.92,34.43,135.24,0.307115
25.25,55.36,40.69,-74.17,0.307299
41.28,28.75,41.98,-87.9,0.307482
40.69,-74.17,35.76,140.39,0.307666
25.25,55.36,47.45,-122.31,0.30785
40.69,-74.17,18.57,-68.36,0.308033
1.35,103.99,37.62,-122.38,0.308216
33.83,-116.51,51.11,-114.02,0.308399
51.47,-0.46,47.45,-122.31,0.308582
43.68,-79.63,25.79,-80.29,0.308765
9.07,-79.38,38.94,-77.46,0.308948
33.43,-112.01,23.15,-109.72,0.30913
33.94,-118.41,25.25,55.36,0.309312
25.08,121.23,47.45,-122.31,0.309494
-34.82,-58.54,25.79,-80.29,0.309676
47.45,-122.31,22.64,113.81,0.309858
51.47,-0.46,39.87,-75.24,0.31004
39.87,-75.24,51.47,-0.46,0.310222
33.94,-118.41,-33.95,151.18,0.310403
25.79,-80.29,18.58,-72.29,0.310585
43.68,-79.63,25.79,-80.29,0.310767
12.5,-70.02,42.36,-71.01,0.310948
38.94,-77.46,13.44,-89.06,0.31113
33.64,-84.43,37.47,126.45,0.311311
25.79,-80.29,-22.81,-43.25,0.311492
25.79,-80.29,12.5,-70.02,0.311673
50.03,8.57,41.98,-87.9,0.311854
49.19,-123.18,21.32,-157.92,0.312034
9.07,-79.38,37.62,-122.38,0.312215
23.15,-109.72,29.98,-95.34,0.312396
13.48,144.8,35.76,140.39,0.312576
34.43,135.24,21.32,-157.92,0.312757
19.09,72.87,40.69,-74.17,0.312937
40.64,-73.78,12.5,-70.02,0.313117
35.76,140.39,37.62,-122.38,0.313298
40.69,-74.17,50.03,8.57,0.313478
51.47,-0.46,37.62,-122.38,0.313658
35.76,140.39,13.48,144.8,0.313838
31.14,121.81,37.62,-122.38,0.314019
40.64,-73.78,21.04,-86.88,0.314199
25.79,-80.29,18.5,-77.91,0.314379
13.44,-89.06,33.94,-118.41,0.314559
47.45,-122.31,25.25,55.36,0.314739
35.76,140.39,13.48,144.8,0.314919
12.5,-70.02,40.69,-74.17,0.315098
33.43,-112.01,43.68,-79.63,0.315278
50.03,8.57,39.86,-104.67,0.315457
51.47,-0.46,25.79,-80.29,0.315637
37.62,-122.38,51.47,-0.46,0.315816
21.04,-86.88,38.94,-77.46,0.315996
43.68,-79.63,27.98,-82.53,0.316175
33.94,-118.41,51.15,-0.19,0.316354
37.62,-122.38,35.76,140.39,0.316533
12.5,-70.02,25.79,-80.29,0.316712
38.94,-77.46,50.03,8.57,0.316891
40.64,-73.78,17.94,-76.79,0.31707
19.44,-99.07,37.62,-122.38,0.317249
29.98,-95.34,23.15,-109.72,0.317428
21.04,-86.88,40.64,-73.78,0.317607
18.43,-69.67,40.69,-74.17,0.317785
25.79,-80.29,-34.82,-58.54,0.317964
33.94,-118.41,13.44,-89.06,0.318142
19.44,-99.07,40.69,-74.17,0.31832
21.32,-157.92,37.47,126.45,0.318498
51.47,-0.46,29.98,-95.34,0.318676
25.25,55.36,33.94,-118.41,0.318854
38.94,-77.46,51.47,-0.46,0.319032
1.35,103.99,37.62,-122.38,0.31921
18.5,-77.91,25.79,-80.29,0.319388
33.94,-118.41,13.44,-89.06,0.319566
37.62,-122.38,40.08,116.58,0.319744
49.01,2.55,40.64,-73.78,0.319921
49.01,2.55,40.64,-73.78,0.320099
40.64,-73.78,17.94,-76.79,0.320277
41.28,28.75,33.94,-118.41,0.320454
49.19,-123.18,21.32,-157.92,0.320632
24.43,54.65,40.64,-73.78,0.320809
30.12,31.41,40.64,-73.78,0.320987
25.79,-80.29,40.47,-3.56,0.321164
26.07,-80.15,43.68,-79.63,0.32134
42.36,-71.01,53.42,-6.27,0.321517
49.19,-123.18,47.45,-122.31,0.321694
21.04,-86.88,44.88,-93.22,0.32187
33.94,-118.41,-33.95,151.18,0.322047
25.79,-80.29,51.47,-0.46,0.322223
29.98,-95.34,51.47,-0.46,0.3224
25.79,-80.29,13.07,-59.49,0.322576
47.46,8.55,40.64,-73.78,0.322752
13.07,-59.49,25.79,-80.29,0.322929
36.08,-115.15,43.68,-79.63,0.323105
53.35,-2.27,28.43,-81.31,0.323281
33.64,-84.43,14.58,-90.53,0.323457
25.25,55.36,32.9,-97.04,0.323633
29.98,-95.34,9.07,-79.38,0.323809
25.04,-77.47,26.07,-80.15,0.323985
9.07,-79.38,38.94,-77.46,0.324161
29.98,-95.34,13.44,-89.06,0.324337
9.99,-84.21,26.07,-80.15,0.324513
53.42,-6.27,42.36,-71.01,0.324688
18.57,-68.36,35.21,-80.94,0.324864
41.98,-87.9,21.04,-86.88,0.32504
43.68,-79.63,33.43,-112.01,0.325215
38.94,-77.46,25.25,55.36,0.325391
29.98,-95.34,25.08,121.23,0.325566
19.44,-99.07,25.79,-80.29,0.325741
29.98,-95.34,25.25,55.36,0.325917
33.94,-118.41,51.47,-0.46,0.326092
25.79,-80.29,19.44,-99.07,0.326267
23.39,113.3,40.64,-73.78,0.326442
14.51,121.02,37.62,-122.38,0.326617
14.51,121.02,37.62,-122.38,0.326792
29.65,-95.28,21.04,-86.88,0.326967
9.07,-79.38,29.98,-95.34,0.327142
21.32,-157.92,49.19,-123.18,0.327317
20.9,-156.43,49.19,-123.18,0.327491
51.47,-0.46,33.43,-112.01,0.327666
40.64,-73.78,51.47,-0.46,0.327841
40.64,-73.78,47.46,8.55,0.328015
25.79,-80.29,10.6,-61.34,0.32819
23.15,-109.72,33.43,-112.01,0.328364
17.54,-88.31,29.98,-95.34,0.328539
27.98,-82.53,43.68,-79.63,0.328713
37.62,-122.38,48.35,11.79,0.328887
25.08,121.23,29.98,-95.34,0.329061
25.27,51.61,41.98,-87.9,0.329235
22.99,-82.41,26.07,-80.15,0.329409
20.68,-105.25,41.98,-87.9,0.329583
47.45,-122.31,49.19,-123.18,0.329757
50.03,8.57,29.98,-95.34,0.329931
42.36,-71.01,51.15,-0.19,0.330105
25.27,51.61,41.98,-87.9,0.330278
40.69,-74.17,43.68,-79.63,0.330452
41.28,28.75,37.62,-122.38,0.330625
40.64,-73.78,52.31,4.76,0.330798
25.27,51.61,42.36,-71.01,0.330972
